[[1.0], [1.0], [1.0], [1.0]]
[[0.9100903868675232], [0.9100903868675232], [0.9100903868675232], [0.9100903868675232]]
[[0.8885639309883118], [0.8885639309883118], [0.8885639309883118], [0.8885639309883118]]
[[0.8847713470458984], [0.8847713470458984], [0.8847713470458984], [0.8847713470458984]]
[[0.884091317653656], [0.884091317653656], [0.884091317653656], [0.884091317653656]]
[[0.8839812278747559], [0.8839812278747559], [0.8839812278747559], [0.8839812278747559]]
[[0.8839608430862427], [0.8839608430862427], [0.8839608430862427], [0.8839608430862427]]
[[0.8839608430862427], [0.8839608430862427], [0.8839608430862427], [0.8839608430862427]]
[[0.8839608430862427], [0.8839608430862427], [0.8839608430862427], [0.8839608430862427]]
[[0.8839608430862427], [0.8839608430862427], [0.8839608430862427], [0.8839608430862427]]
[[0.8839608430862427], [0.8839608430862427], [0.8839608430862427], [0.8839608430862427]]
[[0.8839608430862427], [0.8839608430862427], [0.8839608430862427], [0.8839608430862427]]
[[0.8839608430862427], [0.8839608430862427], [0.8839608430862427], [0.8839608430862427]]
[[0.8839608430862427], [0.8839608430862427], [0.8839608430862427], [0.8839608430862427]]
[[0.8839608430862427], [0.8839608430862427], [0.8839608430862427], [0.8839608430862427]]
[[0.8839608430862427], [0.8839608430862427], [0.8839608430862427], [0.8839608430862427]]
[[0.8839608430862427], [0.8839608430862427], [0.8839608430862427], [0.8839608430862427]]
[[0.8839608430862427], [0.8839608430862427], [0.8839608430862427], [0.8839608430862427]]
[[0.8839608430862427], [0.8839608430862427], [0.8839608430862427], [0.8839608430862427]]
[[0.8839608430862427], [0.8839608430862427], [0.8839608430862427], [0.8839608430862427]]
[[0.8839608430862427], [0.8839608430862427], [0.8839608430862427], [0.8839608430862427]]
