[[1.0], [1.0], [1.0], [1.0]]
[[1.1911407709121704], [-0.2017858624458313], [-0.9376524686813354], [0.07819811999797821]]
[[0.9997915625572205], [-0.3877439796924591], [-0.926024317741394], [0.24968479573726654]]
[[1.0004347562789917], [-0.39176687598228455], [-0.8771358728408813], [0.289800763130188]]
[[0.9956102967262268], [-0.395521879196167], [-0.877842903137207], [0.2885031998157501]]
[[0.9954126477241516], [-0.39569127559661865], [-0.8778983950614929], [0.2884708642959595]]
[[0.9954238533973694], [-0.39568382501602173], [-0.8778802156448364], [0.2884840965270996]]
[[0.9954238533973694], [-0.39568382501602173], [-0.8778802156448364], [0.2884840965270996]]
[[0.9954238533973694], [-0.39568382501602173], [-0.8778802156448364], [0.2884840965270996]]
[[0.9954238533973694], [-0.39568382501602173], [-0.8778802156448364], [0.2884840965270996]]
[[0.9954238533973694], [-0.39568382501602173], [-0.8778802156448364], [0.2884840965270996]]
[[0.9954238533973694], [-0.39568382501602173], [-0.8778802156448364], [0.2884840965270996]]
[[0.9954238533973694], [-0.39568382501602173], [-0.8778802156448364], [0.2884840965270996]]
[[0.9954238533973694], [-0.39568382501602173], [-0.8778802156448364], [0.2884840965270996]]
[[0.9954238533973694], [-0.39568382501602173], [-0.8778802156448364], [0.2884840965270996]]
[[0.9954238533973694], [-0.39568382501602173], [-0.8778802156448364], [0.2884840965270996]]
[[0.9954238533973694], [-0.39568382501602173], [-0.8778802156448364], [0.2884840965270996]]
[[0.9954238533973694], [-0.39568382501602173], [-0.8778802156448364], [0.2884840965270996]]
[[0.9954238533973694], [-0.39568382501602173], [-0.8778802156448364], [0.2884840965270996]]
[[0.9954238533973694], [-0.39568382501602173], [-0.8778802156448364], [0.2884840965270996]]
